Index,KernelName,gpu-id,queue-id,queue-index,pid,tid,grd,wgr,lds,scr,arch_vgpr,accum_vgpr,sgpr,wave_size,sig,obj,SQ_INSTS_MMOP,SQ_ACTIVE_INST_MMOP,SQ_INSTS_VALU,SQ_ACTIVE_INST_VALU,SQ_WAVES,DispatchNs,BeginNs,EndNs,CompleteNs
17919,"chunk_fwd_kernel_o.kd",8,0,33356,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310180712719,2875310181349921,2875310181431681,2875310181433496
17921,"chunk_fwd_kernel_o.kd",8,0,33360,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310181580157,2875310182196001,2875310182278080,2875310182280034
17923,"chunk_fwd_kernel_o.kd",8,0,33364,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310182428365,2875310183053920,2875310183135040,2875310183136702
17925,"chunk_fwd_kernel_o.kd",8,0,33368,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310183296773,2875310183933599,2875310184014719,2875310184016670
17927,"chunk_fwd_kernel_o.kd",8,0,33372,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310184178891,2875310184798238,2875310184879038,2875310184881028
17929,"chunk_fwd_kernel_o.kd",8,0,33376,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310185030309,2875310185657598,2875310185738878,2875310185740645
17931,"chunk_fwd_kernel_o.kd",8,0,33380,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310185887177,2875310186519677,2875310186602077,2875310186603843
17933,"chunk_fwd_kernel_o.kd",8,0,33384,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310186750835,2875310187522556,2875310187604156,2875310187605952
17935,"chunk_fwd_kernel_o.kd",8,0,33388,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310187753684,2875310188391835,2875310188473275,2875310188475180
17937,"chunk_fwd_kernel_o.kd",8,0,33392,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310188621592,2875310189265435,2875310189347355,2875310189349188
17939,"chunk_fwd_kernel_o.kd",8,0,33396,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310189496650,2875310190101914,2875310190184154,2875310190185826
17941,"chunk_fwd_kernel_o.kd",8,0,33400,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310190339577,2875310190949753,2875310191031833,2875310191033434
17943,"chunk_fwd_kernel_o.kd",8,0,33404,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310191192855,2875310191813273,2875310191894553,2875310191896372
17945,"chunk_fwd_kernel_o.kd",8,0,33408,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310192043873,2875310192661752,2875310192743512,2875310192745499
17947,"chunk_fwd_kernel_o.kd",8,0,33412,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310192894251,2875310193520151,2875310193601751,2875310193603657
17949,"chunk_fwd_kernel_o.kd",8,0,33416,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310193750529,2875310194390071,2875310194471191,2875310194473195
17951,"chunk_fwd_kernel_o.kd",8,0,33420,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310194620417,2875310195243990,2875310195327350,2875310195329153
17953,"chunk_fwd_kernel_o.kd",8,0,33424,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310195476554,2875310196094069,2875310196176149,2875310196177891
17955,"chunk_fwd_kernel_o.kd",8,0,33428,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310196332232,2875310196936949,2875310197018548,2875310197020458
17957,"chunk_fwd_kernel_o.kd",8,0,33432,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310197175240,2875310197783508,2875310197865108,2875310197867026
17959,"chunk_fwd_kernel_o.kd",8,0,33436,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310198017498,2875310198670547,2875310198752627,2875310198754454
17961,"chunk_fwd_kernel_o.kd",8,0,33440,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310198902396,2875310199555346,2875310199637106,2875310199639022
17963,"chunk_fwd_kernel_o.kd",8,0,33444,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310199784634,2875310200432626,2875310200515506,2875310200517230
17965,"chunk_fwd_kernel_o.kd",8,0,33448,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310200664532,2875310201300465,2875310201382385,2875310201384348
17967,"chunk_fwd_kernel_o.kd",8,0,33452,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310201530710,2875310202193744,2875310202275024,2875310202276997
17969,"chunk_fwd_kernel_o.kd",8,0,33456,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310202425598,2875310203048304,2875310203129264,2875310203130904
17971,"chunk_fwd_kernel_o.kd",8,0,33460,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310203290416,2875310203914383,2875310203995823,2875310203997572
17973,"chunk_fwd_kernel_o.kd",8,0,33464,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310204143814,2875310204771982,2875310204853422,2875310204855230
17975,"chunk_fwd_kernel_o.kd",8,0,33468,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310205002271,2875310205624941,2875310205707181,2875310205709028
17977,"chunk_fwd_kernel_o.kd",8,0,33472,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310205857149,2875310206501261,2875310206582061,2875310206584086
17979,"chunk_fwd_kernel_o.kd",8,0,33476,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310206730147,2875310207360460,2875310207442540,2875310207444214
17981,"chunk_fwd_kernel_o.kd",8,0,33480,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310207592125,2875310208233419,2875310208314539,2875310208316272
17983,"chunk_fwd_kernel_o.kd",8,0,33484,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310208462963,2875310209072619,2875310209154219,2875310209156019
17985,"chunk_fwd_kernel_o.kd",8,0,33488,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310209308911,2875310209929738,2875310210010378,2875310210012107
17987,"chunk_fwd_kernel_o.kd",8,0,33492,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310210171799,2875310210803337,2875310210884937,2875310210886835
17989,"chunk_fwd_kernel_o.kd",8,0,33496,465403,465403,393216,512,36864,0,84,0,64,64,0x0,0x7f0eeeaa8a40,245760,491520,2285568,2715648,6144,2875310211034307,2875310211653097,2875310211734697,2875310211736563
17990,"chunk_fwd_kernel_o.kd",8,0,33498,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310229520965,2875310230453436,2875310230534556,2875310230546895
17992,"chunk_fwd_kernel_o.kd",8,0,33502,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310231088150,2875310231783513,2875310231863833,2875310231865747
17994,"chunk_fwd_kernel_o.kd",8,0,33504,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310231942408,2875310232726393,2875310232807353,2875310232809706
17996,"chunk_fwd_kernel_o.kd",8,0,33506,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310232888856,2875310233605272,2875310233686872,2875310233689014
17998,"chunk_fwd_kernel_o.kd",8,0,33508,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310233766364,2875310234471511,2875310234553111,2875310234555271
18000,"chunk_fwd_kernel_o.kd",8,0,33510,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310234633402,2875310235335671,2875310235417111,2875310235419169
18001,"chunk_fwd_kernel_o.kd",8,0,33512,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310235997835,2875310236559190,2875310236639990,2875310236642061
18002,"chunk_fwd_kernel_o.kd",8,0,33513,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310236678441,2875310237412309,2875310237493589,2875310237495878
18003,"chunk_fwd_kernel_o.kd",8,0,33514,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310237534269,2875310238253268,2875310238334228,2875310238336556
18004,"chunk_fwd_kernel_o.kd",8,0,33515,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310238374706,2875310239068148,2875310239148788,2875310239150743
18005,"chunk_fwd_kernel_o.kd",8,0,33516,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310239200814,2875310239888627,2875310239969907,2875310239971961
18006,"chunk_fwd_kernel_o.kd",8,0,33517,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310240009671,2875310240716306,2875310240797906,2875310240800179
18007,"chunk_fwd_kernel_o.kd",8,0,33518,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310240839749,2875310241560786,2875310241642385,2875310241644726
18008,"chunk_fwd_kernel_o.kd",8,0,33519,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310241681627,2875310242410865,2875310242491025,2875310242493344
18009,"chunk_fwd_kernel_o.kd",8,0,33520,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310242530604,2875310243260784,2875310243343824,2875310243346942
18010,"chunk_fwd_kernel_o.kd",8,0,33521,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310243382572,2875310244312143,2875310244393103,2875310244395551
18011,"chunk_fwd_kernel_o.kd",8,0,33522,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310244435852,2875310245202863,2875310245283663,2875310245285940
18012,"chunk_fwd_kernel_o.kd",8,0,33523,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310245324470,2875310246081422,2875310246162382,2875310246171538
18013,"chunk_fwd_kernel_o.kd",8,0,33524,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310246211668,2875310246919821,2875310247001261,2875310247003105
18014,"chunk_fwd_kernel_o.kd",8,0,33525,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310247042126,2875310247760781,2875310247841420,2875310247843683
18015,"chunk_fwd_kernel_o.kd",8,0,33526,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310247882713,2875310248597580,2875310248678220,2875310248680591
18016,"chunk_fwd_kernel_o.kd",8,0,33527,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310248720821,2875310249425259,2875310249506539,2875310249508718
18017,"chunk_fwd_kernel_o.kd",8,0,33528,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310249547668,2875310250247499,2875310250329578,2875310250331726
18018,"chunk_fwd_kernel_o.kd",8,0,33529,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310250370016,2875310251088298,2875310251169418,2875310251171853
18019,"chunk_fwd_kernel_o.kd",8,0,33530,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310251216784,2875310251902217,2875310251983977,2875310251986091
18020,"chunk_fwd_kernel_o.kd",8,0,33531,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310252022831,2875310252756936,2875310252837896,2875310252840259
18021,"chunk_fwd_kernel_o.kd",8,0,33532,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310252878109,2875310253583816,2875310253663176,2875310253665516
18022,"chunk_fwd_kernel_o.kd",8,0,33533,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310253706266,2875310254417575,2875310254497415,2875310254499664
18023,"chunk_fwd_kernel_o.kd",8,0,33534,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310254539904,2875310255237894,2875310255319654,2875310255321761
18024,"chunk_fwd_kernel_o.kd",8,0,33535,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310255359052,2875310256044134,2875310256126214,2875310256127989
18025,"chunk_fwd_kernel_o.kd",8,0,33536,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310256175259,2875310256875973,2875310256956133,2875310256958156
18026,"chunk_fwd_kernel_o.kd",8,0,33537,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310256996997,2875310257709252,2875310257791012,2875310257793154
18028,"chunk_fwd_kernel_o.kd",8,0,33540,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310257956315,2875310258568772,2875310258650212,2875310258652222
18030,"chunk_fwd_kernel_o.kd",8,0,33544,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310258803043,2875310259419651,2875310259500291,2875310259501789
18032,"chunk_fwd_kernel_o.kd",8,0,33548,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310259649711,2875310260289090,2875310260369890,2875310260371527
18034,"chunk_fwd_kernel_o.kd",8,0,33552,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310260516339,2875310261147010,2875310261228450,2875310261237275
18036,"chunk_fwd_kernel_o.kd",8,0,33556,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310261387307,2875310261992449,2875310262073889,2875310262075503
18038,"chunk_fwd_kernel_o.kd",8,0,33560,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310262229544,2875310262844608,2875310262926208,2875310262927921
18040,"chunk_fwd_kernel_o.kd",8,0,33564,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310263073422,2875310263701888,2875310263782208,2875310263783969
18042,"chunk_fwd_kernel_o.kd",8,0,33568,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310263930620,2875310264578367,2875310264658527,2875310264660457
18044,"chunk_fwd_kernel_o.kd",8,0,33572,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310264807728,2875310265422846,2875310265505406,2875310265506894
18046,"chunk_fwd_kernel_o.kd",8,0,33576,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310265650306,2875310266293406,2875310266373085,2875310266374952
18048,"chunk_fwd_kernel_o.kd",8,0,33580,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310266522184,2875310267134365,2875310267214525,2875310267219600
18050,"chunk_fwd_kernel_o.kd",8,0,33584,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310267371391,2875310267987644,2875310268068444,2875310268070138
18052,"chunk_fwd_kernel_o.kd",8,0,33588,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310268224499,2875310268845243,2875310268925403,2875310268927066
18054,"chunk_fwd_kernel_o.kd",8,0,33592,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310269072967,2875310269681883,2875310269763483,2875310269765153
18056,"chunk_fwd_kernel_o.kd",8,0,33596,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310269912505,2875310270523962,2875310270605882,2875310270607341
18058,"chunk_fwd_kernel_o.kd",8,0,33600,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310270753422,2875310271382521,2875310271462521,2875310271464209
18060,"chunk_fwd_kernel_o.kd",8,0,33604,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310271611430,2875310272238201,2875310272319001,2875310272320637
18062,"chunk_fwd_kernel_o.kd",8,0,33608,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310272466848,2875310273075480,2875310273156440,2875310273158174
18064,"chunk_fwd_kernel_o.kd",8,0,33612,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310273314246,2875310273919959,2875310274001879,2875310274003642
18066,"chunk_fwd_kernel_o.kd",8,0,33616,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310274149073,2875310274780439,2875310274862519,2875310274864420
18068,"chunk_fwd_kernel_o.kd",8,0,33620,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310275011361,2875310275635478,2875310275716118,2875310275717958
18070,"chunk_fwd_kernel_o.kd",8,0,33624,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310275867349,2875310276479957,2875310276561557,2875310276563295
18072,"chunk_fwd_kernel_o.kd",8,0,33628,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310276708837,2875310277320277,2875310277400916,2875310277402803
18074,"chunk_fwd_kernel_o.kd",8,0,33632,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310277548874,2875310278150196,2875310278232276,2875310278233881
18076,"chunk_fwd_kernel_o.kd",8,0,33636,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310278383132,2875310278991315,2875310279071315,2875310279072708
18078,"chunk_fwd_kernel_o.kd",8,0,33640,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310279228040,2875310279848115,2875310279927634,2875310279929446
18080,"chunk_fwd_kernel_o.kd",8,0,33644,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310280077607,2875310280702354,2875310280784434,2875310280786174
18082,"chunk_fwd_kernel_o.kd",8,0,33648,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310280934685,2875310281564913,2875310281646993,2875310281648602
18084,"chunk_fwd_kernel_o.kd",8,0,33652,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310281797373,2875310282417712,2875310282500112,2875310282501880
18086,"chunk_fwd_kernel_o.kd",8,0,33656,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310282646881,2875310283288112,2875310283370352,2875310283372028
18088,"chunk_fwd_kernel_o.kd",8,0,33660,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310283520299,2875310284127791,2875310284209391,2875310284211675
18090,"chunk_fwd_kernel_o.kd",8,0,33664,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310284365347,2875310284970510,2875310285052590,2875310285054093
18092,"chunk_fwd_kernel_o.kd",8,0,33668,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310285211114,2875310285811790,2875310285892750,2875310285894501
18094,"chunk_fwd_kernel_o.kd",8,0,33672,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310286043422,2875310286658189,2875310286739789,2875310286741628
18096,"chunk_fwd_kernel_o.kd",8,0,33676,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310286890300,2875310287516428,2875310287596428,2875310287597956
18098,"chunk_fwd_kernel_o.kd",8,0,33680,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310287745828,2875310288370348,2875310288451788,2875310288453424
18100,"chunk_fwd_kernel_o.kd",8,0,33684,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310288599415,2875310289242507,2875310289323627,2875310289325412
18102,"chunk_fwd_kernel_o.kd",8,0,33688,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310289473933,2875310290083306,2875310290162826,2875310290168680
18104,"chunk_fwd_kernel_o.kd",8,0,33692,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310290323181,2875310290935466,2875310291016905,2875310291018627
18106,"chunk_fwd_kernel_o.kd",8,0,33696,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310291180469,2875310291845865,2875310291927145,2875310291928666
18108,"chunk_fwd_kernel_o.kd",8,0,33700,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310292076787,2875310292703304,2875310292782984,2875310292784614
18110,"chunk_fwd_kernel_o.kd",8,0,33704,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310292931135,2875310293560912,2875310293643312,2875310293652761
18112,"chunk_fwd_kernel_o.kd",8,0,33708,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310293793833,2875310294414990,2875310294495630,2875310294497619
18114,"chunk_fwd_kernel_o.kd",8,0,33712,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310294644321,2875310295277869,2875310295359309,2875310295361087
18116,"chunk_fwd_kernel_o.kd",8,0,33716,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310295508438,2875310296140268,2875310296220588,2875310296223835
18118,"chunk_fwd_kernel_o.kd",8,0,33720,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310296377026,2875310296988268,2875310297068748,2875310297070523
18120,"chunk_fwd_kernel_o.kd",8,0,33724,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310297226794,2875310297839947,2875310297922347,2875310297924011
18122,"chunk_fwd_kernel_o.kd",8,0,33728,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310298068512,2875310298700106,2875310298782026,2875310298783858
18124,"chunk_fwd_kernel_o.kd",8,0,33732,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310298932300,2875310299564426,2875310299645386,2875310299647186
18126,"chunk_fwd_kernel_o.kd",8,0,33736,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310299793368,2875310300426665,2875310300507625,2875310300509444
18128,"chunk_fwd_kernel_o.kd",8,0,33740,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310300657366,2875310301275624,2875310301355624,2875310301357462
18130,"chunk_fwd_kernel_o.kd",8,0,33744,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310301504603,2875310302129544,2875310302210184,2875310302212070
18132,"chunk_fwd_kernel_o.kd",8,0,33748,465403,465403,196608,128,20480,0,192,0,112,64,0x0,0x7f0eeea98a40,294912,589824,2386944,2921472,3072,2875310302372211,2875310302996743,2875310303079463,2875310303081188
